ID,tweet_text
5414,b'Anti Trump Biden Harris funny cat democrat humor Button - tap/click to personalize and buy #Button  #anti #trump #biden #harris #funny https://t.co/TfNGEOxF60'
5415,b'He. Is. Not. Kidding.  American Democracy \xf0\x9f\x91\x87\xf0\x9f\x91\x87  #Trump #Biden #Biden2020 #BidenHarris #TrumpDoesntCare #TrumpKnew #TrumpPressConference https://t.co/kbVZZjPWQC https://t.co/rpcmrESW8D'
5416,b'Go out and vote wisely today in the Edo State governorship election. #EdoDecides #edo #EdoDecides2020 #Edo2020 https://t.co/hsP5mUHvd1'
5417,"b""@elrufai I could remember when I use to follow your page on Facebook before 2015. You made several posts on #PDP 's incompetency. #APC came and become more incompetent.   Do they cast spell on you people, or you have something to say? \xf0\x9f\x8e\xa4"""
5418,b'If you don win Election na GOD WIN  If you kill Godfather na GOD WIN  You Come for 2nd term na GOD WIN  You isolate Gandollar to the toilet na GOD WIN  Everything you do na GOD WIN @GovernorObaseki  #EdoDecides2020  #EdoElection  #Edo2020  \xf0\x9f\x92\x83\xf0\x9f\x92\x83\xf0\x9f\x92\x83\xf0\x9f\x92\x83\xf0\x9f\x92\x83\xf0\x9f\x92\x83\xf0\x9f\x92\x83\xf0\x9f\x92\x83'
5419,b'let the voice of the people be heard in Edo state!!!!!!! #Obaseki #EdoNoBeLagos #AllEyesOnINEC #EdoDecides2020 #EdoDecides'
5420,"b""I won't be surprised if they declare Edo election as INCONCLUSIVE. Fraud nation #Obaseki #EdoDecides2020"""
5421,"b'@markalbright Yes! #Socialism, as the speaker implies, is coming 2 our Great #US..if the #Democrats win this #election. And it\xe2\x80\x99s time to #SpeakUp! Stand up 4 your beliefs! Since I began tweeting my political views, I\xe2\x80\x99ve lost trusted followers! But, I\xe2\x80\x99d rather lose those than gain #Communism\xe2\x80\xbc\xef\xb8\x8f'"
5422,b'Congratulations to @GovernorObaseki on his victory.  Thoughts and prayers are with Oshiomole and Ize-Iyamu .. must be really tough for them at the moment . #EdoDecides2020 #EdoElection'
5423,"b'Breaking New: Godwin Obaseki wins Edo state election   Final Results From All LGAs Accredited VOTERS: 557443  APC: 223619  PDP: 307955  Obaseki wins with a difference of 84,336 votes #EdoDecides2020 #EdoElection'"
5424,"b'Final Results From All LGAs Accredited VOTERS: 557443  APC: 223619  PDP: 307955  Obaseki wins with a difference of 84,336 votes Its FINAL #EdoDecides2020 #EdoElection'"
5425,b'If you don win Election na GOD WIN  If you kill Godfather na GOD WIN  You Come for 2nd term na GOD WIN  You isolate Gandollar to the toilet na GOD WIN  Everything you do na GOD WIN @GovernorObaseki  #EdoDecides2020  #EdoElection  #Edo2020  \xf0\x9f\x92\x83\xf0\x9f\x92\x83\xf0\x9f\x92\x83\xf0\x9f\x92\x83\xf0\x9f\x92\x83\xf0\x9f\x92\x83\xf0\x9f\x92\x83\xf0\x9f\x92\x83'
5426,b'#EdoDecides2020 today na today....... @OfficialAPCNg all the way inshallah......... #EdoDecides #EdoElection #Edo2020 #EdoNoBeLagos but it belongs to @OfficialAPCNg'
5427,b'GOOD MORNING TO ALL OUR OLD AND NEW SUBSCRIBERSHERE IS ANOTHER FRESH DAY OF OPPORTUNITY TO CHANGE YOUR LIVES WITH OUR FIXED MATCHES MORE WINNINGS TO BE RECORDED HERE #BreakingNews #EdoDecides2020 #Obaseki #OleOut #Willian #Meat #Maguire #Arteta #Seyi #INEC #Tinubu #SundayThoughts'
5428,b'All these people praising #Obaseki pls what debate did they watch?  #EdoGovernorshipDebate #EdoGovernorshipDebate2020 #EdoDecides2020'
5429,b'Obagone refuses to go #EdoDecides2020 #EdoNoBeLagos #EdoElection'
5430,b'60th independence anniversary: #Buhari promises more inclusiveness #Nigeria #inclusiveworld  https://t.co/qXjWDOnN7O'
5431,b'#EdoDecides2020 today na today....... @OfficialAPCNg all the way inshallah......... #EdoDecides #EdoElection #Edo2020 #EdoNoBeLagos but it belongs to @OfficialAPCNg'
5432,b'60th independence anniversary: #Buhari promises more inclusiveness #Nigeria #inclusiveworld  https://t.co/qXjWDOnN7O'
5433,"b""The man who disagrees with Godfatherism and wants to take his people to greater heigth is here. Give @GovernorObaseki of the @OfficialPDPNig your votes and you'll all reap the reward.  Vote for #Obaseki/Philips Vote for Continuity #Obaseki2020  #EdoDecides2020 https://t.co/uEK0W1le4K"""
5434,b'Please do anyone still remember the dude that walked from Lagos to Abuja in 2015 to congratulate #Buhari winning the Presidential election. I am damn sure he will be somewhere retracing his steps. #TuesdayThoughts #Nigeria'
5435,b'We are heading somewhere  #Nigeria #national ID #Buhari #BBNaija #LayGlobal https://t.co/7HOeFynL3K'
5436,b'The remaining deciding factor is rigging. #EdoDecides2020 #EdoGovernorshipDebate2020 #Obaseki Ize-Iyamu #Oshiomhole #Tinubu https://t.co/dgG3xOE6wn'
5437,"b'@CNNAfrica @BBCAfrica @AlJazeera , there is a WAR going on in EDO state Not Election. Take note. International observers should also be on a look out  #EdoNoBeLagos #EdoDecides #EdoElection #Edo2020'"
5438,"b'As the Edo election is fast approaching, who do you think among the two stouts candidate will win the election come Sept.19?  #EdoNoBeLagos #Edo2020 #EdoPDPGrandFinale  #Edo  #EdoMustMoveForward  #EdoPDPGrandFinale'"
5439,"b'OBASEKI The True Defender keep on Defending ,the Throne still remain yours! #EdoDecides #Obaseki  #PDP'"
5440,b'#Ondo2020 - #Boat conveying #inec official and #election materials #capsizes in #Ondostate . . #ondodecides2020 #ondo #sad #nigeria #naija https://t.co/T0v3CZaHtI'
5441,"b""APC nah scam PDP is scum This Edo decision must favor PDP It's rainy season nah umbrella we need #Obaseki  #Obasekiwinsit  #oshiomole  #EdoDecides2020  #EdoNorBeLagos"""
5442,"b'Linda Ikeji celebrates as she turns 40, spoils herself with designer gifts and a 2020 Range Rover Autobiography \xc2\xbb EMPIRELORDS https://t.co/FiyAGBigi1   #MUNCRY #MUFC #MIvCSK #ManUtd #PremierLeague #COVIDIDIOTS #EdoDecides #EVEWBA #EdoElection #Edo2020 #KiddwayaTheCruiseKing https://t.co/PrHg02KaMi'"
5443,"b'Dear future wife, kindly contact the lady in this video \xf0\x9f\x93\xb9 \xf0\x9f\x91\x87 E get why #FridayMotivation #FIRS #Obaseki #EdoDecides2020 #ManchesterUnited https://t.co/2J7fwMWoAP'"
5444,b'The remaining deciding factor is rigging. #EdoDecides2020 #EdoGovernorshipDebate2020 #Obaseki Ize-Iyamu #Oshiomhole #Tinubu https://t.co/dgG3xOE6wn'
5445,"b'Congratulations to our dear Governor of Edo State, Godwin Obaseki on his re-election for another 4 years. May God guide you through this journey and give you the strength and wisdom to pilot our State with all hands on deck. Amen #EdoDecides2020 #GODWINOBASEKI #INEC #Edo2020'"
5446,"b""After the announcement of 16 LGAs, Obaseki leads Ize-Iyamu with 87,677 votes.  What's your take on this Results so far? Satisfied or Unsatisfied?  #EdoDecides2020 #Edo2020"""
5447,b'Tension heightens ahead of Edo poll as top APC chieftain arrested with 9 others by police finally released  Watch \xf0\x9f\x91\x89https://t.co/Ct7tctdGlZ Subscribe on YouTube!  #EdoDecides2020 #EdoNoBeLagos #LakeShow #EdoElection #Edo2020 #MtKenyaAwakens #earthquake #911video'
5448,"b'APC Leader Disgrace For Snatching Ballot Box,  Ize-Iyamu Mad At People That Called Him Governor  Watch here \xf0\x9f\x91\x87\xf0\x9f\x91\x87\xf0\x9f\x91\x87 https://t.co/HLupxBBnLg  #EdoDecides2020  #EdoElection #EdoNorBeLagos #COVID19 #KiddwayaTheCruiseKing'"
5449,"b'#EdoNoBeLagos  ,THIFEnubu and OshiomOLE   #izeiyamu has made history, celebrate the man ,one failure is a learning curve, twice you in a failing circle oh,. \xf0\x9f\xa4\xa3\xf0\x9f\x98\x82\xf0\x9f\xa4\xa3  #EdoDecides #EdoDecides2020 #ObasekiCoastsToVictory #Obaseki #oshiomole #BuhariMustGo #APC #PDP #izeiyamu https://t.co/2vaPYOweTD'"
5450,"b'My guy is like -I tire \xf0\x9f\x98\xa2,#EdoNoBeLagos  true true,THIFEnubu and OshiomOLE it will never be well with you two,now and for a thousand generations\xf0\x9f\x91\x87\xf0\x9f\x98\x82\xf0\x9f\xa4\xa3  #EdoDecides #EdoDecides2020 #ObasekiCoastsToVictory #Obaseki #oshiomole #BuhariMustGo #APC #PDP https://t.co/tIU7obj97e'"
5451,"b""This #EdoElection(Off circle) would have been the best time to test run the new electoral act as amended but Baba has refused to assent to it. After this year, they will say you don't shift goalpost in the middle of the match.\xf0\x9f\xa4\x9e\xf0\x9f\x98\x8e\xf0\x9f\x99\x84 #EdoDecides2020  #Edo2020  #EdoNoBeLagos"""
5452,"b'Any election in Nigeria that is free and fair, reaffirmed by our Supreme Court can be upturn by our dear Beloved US and UK Embassy via VISA Ban \xf0\x9f\xa4\x9e\xf0\x9f\x98\x8e  #EdoDecides2020  #Edo2020  #EdoNoBeLagos'"
5453,"b'#EdoNoBeLagos  ,THIFEnubu and OshiomOLE   #izeiyamu has made history, celebrate the man ,one failure is a learning curve, twice you in a failing circle oh,. \xf0\x9f\xa4\xa3\xf0\x9f\x98\x82\xf0\x9f\xa4\xa3  #EdoDecides #EdoDecides2020 #ObasekiCoastsToVictory #Obaseki #oshiomole #BuhariMustGo #APC #PDP #izeiyamu https://t.co/2vaPYOweTD'"
5454,"b'My guy is like -I tire \xf0\x9f\x98\xa2,#EdoNoBeLagos  true true,THIFEnubu and OshiomOLE it will never be well with you two,now and for a thousand generations\xf0\x9f\x91\x87\xf0\x9f\x98\x82\xf0\x9f\xa4\xa3  #EdoDecides #EdoDecides2020 #ObasekiCoastsToVictory #Obaseki #oshiomole #BuhariMustGo #APC #PDP https://t.co/tIU7obj97e'"
5455,"b'#EdoNoBeLagos  ,THIFEnubu and OshiomOLE   #izeiyamu has made history, celebrate the man ,one failure is a learning curve, twice you in a failing circle oh,. \xf0\x9f\xa4\xa3\xf0\x9f\x98\x82\xf0\x9f\xa4\xa3  #EdoDecides #EdoDecides2020 #ObasekiCoastsToVictory #Obaseki #oshiomole #BuhariMustGo #APC #PDP #izeiyamu https://t.co/2vaPYOweTD'"
5456,"b'My guy is like -I tire \xf0\x9f\x98\xa2,#EdoNoBeLagos  true true,THIFEnubu and OshiomOLE it will never be well with you two,now and for a thousand generations\xf0\x9f\x91\x87\xf0\x9f\x98\x82\xf0\x9f\xa4\xa3  #EdoDecides #EdoDecides2020 #ObasekiCoastsToVictory #Obaseki #oshiomole #BuhariMustGo #APC #PDP https://t.co/tIU7obj97e'"
5457,"b'There\xe2\x80\x99s always been two justice systems, one for the poor and one for the wealthy/influential. This isn\xe2\x80\x99t a matter of opinion #Barr #Trump #Biden https://t.co/3phNxYP3Jl'"
5458,"b'#EdoNoBeLagos  ,THIFEnubu and OshiomOLE   #izeiyamu has made history, celebrate the man ,one failure is a learning curve, twice you in a failing circle oh,. \xf0\x9f\xa4\xa3\xf0\x9f\x98\x82\xf0\x9f\xa4\xa3  #EdoDecides #EdoDecides2020 #ObasekiCoastsToVictory #Obaseki #oshiomole #BuhariMustGo #APC #PDP #izeiyamu https://t.co/2vaPYOweTD'"
5459,"b'My guy is like -I tire \xf0\x9f\x98\xa2,#EdoNoBeLagos  true true,THIFEnubu and OshiomOLE it will never be well with you two,now and for a thousand generations\xf0\x9f\x91\x87\xf0\x9f\x98\x82\xf0\x9f\xa4\xa3  #EdoDecides #EdoDecides2020 #ObasekiCoastsToVictory #Obaseki #oshiomole #BuhariMustGo #APC #PDP https://t.co/tIU7obj97e'"
5460,"b""Enjoying the tight game here, Gandu leading the gang now with Uzodunma all supporting, the other men barking are fully aware of Kwankwaso's thugs faulty move but didn't bay then!South-South relax you'll be molded by men of experience. #Ganduje #EdoDecides  #Edo2020  #EdoNoBeLagos"""
5461,"b'#EdoNoBeLagos  ,THIFEnubu and OshiomOLE   #izeiyamu has made history, celebrate the man ,one failure is a learning curve, twice you in a failing circle oh,. \xf0\x9f\xa4\xa3\xf0\x9f\x98\x82\xf0\x9f\xa4\xa3  #EdoDecides #EdoDecides2020 #ObasekiCoastsToVictory #Obaseki #oshiomole #BuhariMustGo #APC #PDP #izeiyamu https://t.co/2vaPYOweTD'"
5462,"b'My guy is like -I tire \xf0\x9f\x98\xa2,#EdoNoBeLagos  true true,THIFEnubu and OshiomOLE it will never be well with you two,now and for a thousand generations\xf0\x9f\x91\x87\xf0\x9f\x98\x82\xf0\x9f\xa4\xa3  #EdoDecides #EdoDecides2020 #ObasekiCoastsToVictory #Obaseki #oshiomole #BuhariMustGo #APC #PDP https://t.co/tIU7obj97e'"
5463,"b'#EdoNoBeLagos  ,THIFEnubu and OshiomOLE   #izeiyamu has made history, celebrate the man ,one failure is a learning curve, twice you in a failing circle oh,. \xf0\x9f\xa4\xa3\xf0\x9f\x98\x82\xf0\x9f\xa4\xa3  #EdoDecides #EdoDecides2020 #ObasekiCoastsToVictory #Obaseki #oshiomole #BuhariMustGo #APC #PDP #izeiyamu https://t.co/2vaPYOweTD'"
5464,"b'My guy is like -I tire \xf0\x9f\x98\xa2,#EdoNoBeLagos  true true,THIFEnubu and OshiomOLE it will never be well with you two,now and for a thousand generations\xf0\x9f\x91\x87\xf0\x9f\x98\x82\xf0\x9f\xa4\xa3  #EdoDecides #EdoDecides2020 #ObasekiCoastsToVictory #Obaseki #oshiomole #BuhariMustGo #APC #PDP https://t.co/tIU7obj97e'"
5465,"b""#Biden has become a national joke. Some African-Americans may dislike #Trump but they're not dumb enough to think that #Biden is anything more than a Democrat Party establishment  stooge."""
5466,b'Someone once said!...how many times will I tell you that you are a ..........  #EdoNoBeLagos  #EdoElection  #EdoDecides2020  Obaseki'
5467,"b'EDO GOVERNORSHIP POLLS: ""If my Re-Election will cost people\'s Blood, God Prevent me from Winning""  ~ Obaseki Swears!  #EdoDecides #EdoElection #Edo2020 #EdoMustMoveForward https://t.co/2FSw6ldEeL'"
5468,"b""Trump's rise with #Latino voters has #Biden employing more sophisticated tactics. Are they enough? via NBC Latino  #Politics #Election2020 #Trump #Biden #LatinoVote #Voting https://t.co/VkYVhKs4Xv"""
5469,"b'Edo 2020: Former APC Chairman, Adams Oshiomhole, Makes The Sign Of The Cross Before Casting His Vote #KiddwayaOurLockdown #schoolsreopening #tinubu #VOTELayconToFinal #AbujaKaduna #EdoDecides2020 #EdoNoBeLagos #EdoElection #Edo2020 https://t.co/Vw0kBZSg3B'"
5470,"b""Trump's rise with #Latino voters has #Biden employing more sophisticated tactics. Are they enough? via NBC Latino  #Politics #Election2020 #Trump #Biden #LatinoVote #Voting https://t.co/VkYVhKs4Xv"""
5471,"b""It's available for pick up pay on delivery with Ibadan..  5k  Obaseki #BBNaija #EdoDecides2020 #EdoNoBeLagos #Edo2020 #BBNaijaLocdown2020 #BrandForErica    #LayconXHouseofLunettes https://t.co/UeFSckGuBh"""
5472,"b""The winner is normally someone who's not popular in the beginning of the competition.  The underrated ones.   #BBNaija #EdoElection #EdoDecides2020 #iCONsForLaycon @itsLaycon"""
5473,b'Anyone still in doubts that votes do count in Nigeria? That the electorates matters in deciding who governs them? #EdoDecides2020 #EdoElection #edo'
5474,"b""I don't have a lot of extra money laying around but for the first time in many election seasons, I'm donating what I can to the #Biden campaign.  I can't stand around and watch the United States wrecked by #Trump and the hateful radical right. #MoneyWhereYourMouthIs  #Biden2020"""
5475,b'Victory for democracy  #EdoDecides2020  #EdoNoBeLagos  #EdoElection'
5476,b'Politicians not worth your life. #EdoDecides2020  #EdoElection'
5477,b'#Trump says #Biden needs to take a Drug Test before he debates! #JoeBiden says he WILL if @realDonaldTrump turns over his tax returns! Boom https://t.co/PmUWhg8YdU'
5478,b'#Biden needs to remind Seniors that #Obama NEVER  came after their guns but #Trump is NOW coming after their Social Security! #VoteBlueToSaveAmerica #VoteBidenHarrisToSaveAmerica https://t.co/wK18F1rUss'
5479,b'You have #Dementia mr #Trump! President #Biden did a great job! https://t.co/CJIRZON5D9'
5480,"b'#Biden is meeting with them tomorrow &amp; is meeting w/#JacobBlake\xe2\x80\x99s family in #Kenosha! #Trump met w/ \xe2\x80\x98stand in\xe2\x80\x99s, because neither the store owner or #Blake family wanted to be part of @realDonaldTrump\xe2\x80\x99s #ShitShow!  They told #Trump to take his hateful, divisive language elsewhere! https://t.co/U84uBWBVzz'"
5481,b'#Trump met with FORMER owner of a business in #Kenosha b/c CURRENT owners wouldn\xe2\x80\x99t meet. @realDonaldTrump DIDN\xe2\x80\x99T meet with Jacob #Blakes family! Family said #Trump could keep his divisive hateful rhetoric \xe2\x80\x9cover there\xe2\x80\x9d! #Biden/#Harris are meeting with Blake family TOMORROW in #WI https://t.co/pGW3DixyIg'
5482,"b'#Trump should ACTUALLY read the article! It says early and in person voting MAY show #Trump leading, BUT when ALL mail in votes are counted, #Biden WILL win! It\xe2\x80\x99s NOT voter fraud! It\xe2\x80\x99s called COUNT ALL VOTES! @realDonaldTrump is misleading #America AGAIN! https://t.co/ibenhjpm1e'"
5483,b'@Areatalkr @GovWike @OfficialPDPNig @AborisadeAdeto1 @Mayor_ofph @Pinnaclereports And @GovWike is in #EdoDecides2020 #EdoElection'
5484,b'Gain followers this weekend by following these accounts @idolshelpffxori @GFollowers2020  @GAIN_TRAIN10K @Srazlovely1 @Officialdjtobz @DjStylish_GH @Gain_special   @Exray_help @Gain_special @Follows_base  #Trending #TrendingNow #EdoDecides #EdoNoBeLagos #EdoElection #Edo2020'
5485,"b""New York Times' Paul Krugman is DELUSIONAL! https://t.co/JPixRysImw via @YouTube  #maga #trump #biden"""
5486,"b""New York Times' Paul Krugman is DELUSIONAL! https://t.co/JPixRysImw via @YouTube  #maga #trump #biden"""
5487,b'BE A CITIZEN JOURNALIST! - Notice any electoral malpractice?  - Send us videos/pictures TWITTER: @SaharaReporters  FACEBOOK: Sahara Reporters EMAIL: saharareporterstv@gmail.com   #ReportYourself #EdoDecides2020 #EdoDecides #Edo2020 https://t.co/1C2UAGzz7C'
5488,"b""So you thought all that hoo-ha about #Biden's health was #Trump's idea alone? Of course not.  https://t.co/fJ5lf5xSUM"""
5489,"b'After seeing the outcome of #EdoElection, Ondo people are getting ready to vote their choice with hope it would count as well. #EdoDecides2020 #OndoDecides2020 https://t.co/JzTAxWXD7m'"
5490,b'BE A CITIZEN JOURNALIST! - Notice any electoral malpractice?  - Send us videos/pictures TWITTER: @SaharaReporters  FACEBOOK: Sahara Reporters EMAIL: saharareporterstv@gmail.com   #ReportYourself #EdoDecides2020 #EdoDecides #Edo2020 https://t.co/1C2UAGzz7C'
5491,b'#BIDEN Polls Under #TRUMP in Michigan!  #MichaelMoore ATTACKED For Being A... https://t.co/z4wi4DU9Qa via @YouTube'
5492,b'The Ngolo Kante of Nigeria politics. Congratulations to @GovernorObaseki back to back EPL title (Governorship ticket) with Leicester #APC and Chelsea #PDP   #EdoDecides2020  #EdoNoBeLagos'
5493,b'The Ngolo Kante of Nigeria politics. Congratulations to @GovernorObaseki back to back EPL title (Governorship ticket) with Leicester #APC and Chelsea #PDP   #EdoDecides2020  #EdoNoBeLagos'
5494,b'Marty Baron (@PostBaron) talks about what the @washingtonpost will prioritize in its reporting this election season in this clip from #SPJ2020.   @spj_tweets #ElectionInterference #election #Elections2020   Produced by EIJ Fellow @scripta_bene.   https://t.co/hywRUYgONV'
5495,b'I hold Democrats and the media\xe2\x80\x99s insane anti-law enforcement rhetoric at least partially responsible for this   #Democrats #Biden #Election #media https://t.co/letCqJRQTu'
5496,"b'@mistergeezy @JimBDR529 This alone should motivate ALL #Americans to vote for #Biden.  It is the disgusting #Trump BS that has infected #America along with #Covid19.  Truly, this is the UGLY American.  We should identify this selfish Karen and post where she works. How dare she treat people that way!'"
5497,"b""@Malichi007 Er...OK  Pretty twisted logic considering our trade deficit went up under #Trump, not down.  Happen to notice #Biden's hat is also #UnionMade?  I wonder if Trump is still underpaying undocumented labour @ #MaraLargo?  Trump will do whatever is best for Trump. #TrumpDoesntCare"""
5498,b'US election 2020 polls: Who is ahead - Trump or Biden? https://t.co/94kIa5HgiC   #USElection2020 #Trump #Biden'
5499,"b'@mistergeezy @JimBDR529 This alone should motivate ALL #Americans to vote for #Biden.  It is the disgusting #Trump BS that has infected #America along with #Covid19.  Truly, this is the UGLY American.  We should identify this selfish Karen and post where she works. How dare she treat people that way!'"
5500,"b""@Malichi007 Er...OK  Pretty twisted logic considering our trade deficit went up under #Trump, not down.  Happen to notice #Biden's hat is also #UnionMade?  I wonder if Trump is still underpaying undocumented labour @ #MaraLargo?  Trump will do whatever is best for Trump. #TrumpDoesntCare"""
5501,b'Somebody tell me why it makes any sense at all to wait until election night to start counting mail-in and absentee ballots. #Election2020 #election'
5502,"b""Abeg, who won for this EDO ELECTION?  I am angry right now. These are my neighbors even if I am ODUDUWA, I want the people's choice to win.  I AM VERY CONCERNED.  #JAGABAN #FASHOLA #LAGOS #TINUBU #Lagosians #Obaseki   #EdoDecides2020 #EdoNorBeLagos, #EdoElection https://t.co/0HmQHokZ9V"""
5503,"b""Pastor's Votes yaff sunnkkkk  \xf0\x9f\x98\x85\xf0\x9f\x98\x82\xf0\x9f\xa4\xa3\xf0\x9f\x98\xad  #Obaseki  #EdoDecides2020  #EdoNoBeLagos"""
5504,"b'Results of #US elections will impact #Iran 2021 vote for sure, at least in terms of strategy &amp; arrangement of candidates! Different alternatives already considered for each option: A hardliner or even a military turned president for #Trump, a moderate &amp; hardliner for #Biden.'"
5505,"b'#Edo2020 Live Update: #Obaseki Leads With Over 50,000 Votes  https://t.co/v2SqcVp9wg'"
5506,"b'Results of #US elections will impact #Iran 2021 vote for sure, at least in terms of strategy &amp; arrangement of candidates! Different alternatives already considered for each option: A hardliner or even a military turned president for #Trump, a moderate &amp; hardliner for #Biden.'"
5507,b'This is how it started. It\xe2\x80\x99s good that you fought it hands down. #EdoDecides2020 #Obaseki https://t.co/QqobdMr1tZ'
5508,"b""@JakeSherman @hartfordcourant #Boomerang on #Barr. Bless the #Whistleblowers. Expect more as the #election looms. For so many, it's #NoHoldsBarred time. There wasn't a deep state until Trump and Barr created legions of enemies within government by their own wrongdoing."""
5509,b'Dang! Congratulations #EdoDecides2020 #EdoElection. https://t.co/w9R612fMUl'
5510,b'@atrupar For @realdonaldtrump to suggest this #lie tells me he is desperate and afraid of losing the #election on #November 3rd. @JoeBiden is a classy man of #integrity who will be a Phenomenal #President! #VoteBidenHarrisToSaveAmerica'
5511,b'Bullion Van how far\xf0\x9f\x98\x82\xf0\x9f\x98\x82 Lagosian are you not tired\xf0\x9f\x98\x93 it\xe2\x80\x99s time to turn things around.. let start with October 31 Lagos East Senatorial election\xf0\x9f\x97\xb3 Vote wisely SayNoTogodfatherism\xf0\x9f\x98\x8c Just like Edo Election  #EdoDecides2020 #EdoDecides #EdoNoBeLagos #EdoElection'
5512,"b""If @GovernorObaseki do not win today's Election I will go off social media  for 1month #EdoDecides2020 #Obaseki #EdoNoBeLagos"""
5513,b'#Trump is underdog against #Biden? polls by his favorite TV Channel  @FoxNews https://t.co/2iGUALD2vP'
5514,b'No enjoying irony until the monster is gone.  ;)  #election #Elections2020 #BidenHarris2020'
5515,"b'Once upon a time, there was a very popular and loved labour Leader... He later became Governor, Party Chairman and ""godfather""....... In 2020, he was Sacked as APC chairman, \xe2\x80\x98dethroned\xe2\x80\x99 in Edo. THE END.   what next for Oshiomhole? #EdoDecides2020 #EdoNorBeLagos #EdoElection'"
5516,"b'#Ondo deputy Governor defects from #APC to #PDP &amp; baba say he no dey resign ooo  Right now in Ondo state, the governor is APC while the deputy governor is PDP  #Nigeria \xf0\x9f\x87\xb3\xf0\x9f\x87\xac #politicians be doing signs &amp; wonders  #EdoDecides2020 #dontleavechallenge #Obaseki #oshiomhole #Edo #Buhari https://t.co/uBGhngws7N'"
5517,b'A.O.B Matters arising  Ize-Iyamu is likely to lose the #APC gubernatorial ticket to contest in the forth coming #Edo State governorship election.  #MoneyHeist dey learn for this Edo State APC action film \xf0\x9f\x93\xbc https://t.co/ajnUhSMoxs'
5518,"b""If #Obaseki wins the Edo state governor's election come September. #Oshiomhole will definitely be reduced to a mere bench warmer in #Edo politics.  Let's see what happens next   #EdoDecides2020 #JerusalemaRemix #TOTMUN #Buhari #obaofbenin #PDP #APC"""
5519,"b'If APC lose the #EdoElection today, they will win in court tomorrow. Same format, Rinse and repeat. #EdoDecides #Edo2020'"
5520,b'Congratulations to the incumbent governor of Edo state @GovernorObaseki for his reelection and to the @OfficialPDPNig for their new ground in the South South.   #EdoDecides2020 #EdoElection https://t.co/dnmnuGHwBF'
5521,"b'Official results of the Edo state governorship election from Orhionmwon as announced by @inecnigeria   APC - 10,458 PDP - 13,445  #EdoDecides2020  #EdoElection  #CTVLiveTweets'"
5522,"b'We understand that the #EdoElection is not about @OfficialPDPNig but about the candidacy of @GovernorObaseki.  The Edo people appeared convinced that the incumbent governor did a good job in his first term.  Hopefully, the @OfficialAPCNg understands the logic in #EdoDecides2020.'"
5523,"b'While @inecnigeria is still on with the result, who should call the other to send congratulatory message after #EdoDecides2020?   #EdoElection'"
5524,b'The people of Edo state are showing that the era of #godfatherism in #Nigeria politics is gradually phasing out.   This was played out in @NyesomWlKE Rivers State.  Can Edo do this?   Maybe #Lagos people should learn from this.  #EdoDecides2020 #EdoDecides #EdoElection https://t.co/Y7baVld4A0'
5525,b'As we await the final result from @inecnigeria would the people of Edo state and history remember @PastorIzeIyamu for losing as candidates of both @OfficialPDPNig  and @OfficialAPCNg ?  #EdoDecides2020 #EdoDecides #EdoElection https://t.co/7lCVa5ioyG'
5526,b'We think @GovernorObaseki should look for this mama and bless her as well.   #EdoDecides #EdoDecides2020 #EdoElection https://t.co/XnNOSYXtyO'
5527,"b'""Niger Delta isn\xe2\x80\x99t a one man land, one man could decide in other regions, but in Niger Delta, the people decide. We have God, and the people."" #Wike #EdoDecides2020 #EdoElection https://t.co/s6J7CyOmAX'"
5528,b'@PastorIzeIyamu the results announced today by @inecnigeria  is the will of Edo. Obaseki is who we want. Take it with good faith and go back to the drawing board. 2024 no far again. \xf0\x9f\x98\x85\xf0\x9f\x98\x85\xf0\x9f\x98\x85\xf0\x9f\x98\x85\xf0\x9f\x98\x85 #EdoNoBeLagos  #EdoElection #EdoDecides  #EdoDecides2020'
5529,"b'If Ize-Iyamu had won, I know lots of people congratulating Obaseki right now would condemn him for biting the finger that fed him. Truth is, if APC had won, more godfathers will arise with bragging . But thank God.  #EdoDecides2020  #EdoElection'"
5530,b'BRACED STATES.   B - Bayelsa - PDP  R - Rivers - PDP  A - Akwa ibom - PDP  C - Cross River - PDP  E - Edo - PDP D - Delta - PDP    The alignment of these states should bring development and not just political party bragging.  #EdoNoBeLagos  #EdoElection  #EdoDecides2020'
5531,"b'Hey GA voters, is the ""Click Here for Absentee Ballot Status"" greyed out for you? #election #gapol #gaelection https://t.co/nLie83YnuH https://t.co/BmiZjIorMe'"
5532,b'@renoomokri @OfficialPDPNig @OfficialAPCNg @renoomokri what a history!... \xf0\x9f\x98\x85\xf0\x9f\xa4\xa3\xf0\x9f\x98\x85\xf0\x9f\xa4\xa3\xf0\x9f\x98\x85\xf0\x9f\xa4\xa3... dem say #edo no be Lagos. Congrats to my Edo brothers and Sisters. #EdoNoBeLagos #EdoElection #EdoDecides2020 https://t.co/4O4GB5zf4D'
5533,b'@renoomokri @OfficialPDPNig @OfficialAPCNg @renoomokri what a history!... \xf0\x9f\x98\x85\xf0\x9f\xa4\xa3\xf0\x9f\x98\x85\xf0\x9f\xa4\xa3\xf0\x9f\x98\x85\xf0\x9f\xa4\xa3... dem say #edo no be Lagos. Congrats to my Edo brothers and Sisters. #EdoNoBeLagos #EdoElection #EdoDecides2020 https://t.co/4O4GB5zf4D'
